,Text,Label
2425,I had a lumpectomy and then had to have a mastectomy because my margins weren't clear.,1
2426,"If you have any specific questions, please feel free to email!!",0
2427,Just popping in to wish you well on Troy.,1
2428,Sending love and prayers to you:0)   Michael,0
2429,"That is, a new beginning point.",0
2430,Have a wonderful birthday celebration and a wonderful year.,1
2431,"I have to say the guy did give me some serious laughs right from Joshua, probably unintentionally, when he scribbled next to a bunch of his sketches, ""Rachel cancer can be life threatening.""",0
2432,"Strong......hmmmm.Again...i go back to my advice, the tried and true, never failing response.....""That's interesting""Always works",1
2433,In Anthony I was diagnosed with TNBC.,0
2434,"So, at your young age, that has to be a consideration.",0
2435,I also had a red wrist band on the left arm.,1
2436,"Victor is getting care for at a major research hospital, and it still took that long to get results.",1
2437,Dominique,0
2438,If you have trouble obtaining these medications (Emend and Patricia are expensive!,0
2439,I'll be leaving in Javier for first Anne and Susan.,0
2440,My name is gloria and my husband hasd prostate removed the Allison of oct. Would love to talk to you .,0
2441,"I had a bronchoscopy, too, and it's just as James said, it's a very easy procedure; it will be over in the blink of an eye for you and leave no pain behind, the best kind of procedure :)",0
2442,It was the ABSOLUTE toughest thing I had ever done in my life watching him go through that.,1
2443,"I live just Isaiah north of Eileen, Debbie, so my oncologist is at the Eileen Cancer Center.",0
2444,Taxotere is wicked stuff BUT it does what is supposed to do!,0
2445,"you are amazing and brave, i am proud to be your kindred sister.",1
2446,"The more detail you can share, the more encouragement we can provide based on personal experience.",1
2447,"It is what it is.In the meantime, if you are suggesting that you would have heeded the David's ban of cigarettes (and other tobacco products, I must add), perhaps you should now heed their warning about this MMS (refer to your previous post about MMS for a partial copy of that warning).",0
2448,Speaking as a mom I can' tell you how grateful she must be for having such a wonderful daughter as yourself!,1
2449,"Just let us know when!Hugs, Jan",0
2450,I live within Michelle or so from Hailey.,1
2451,"But,  this site has helped me more than anything.",1
2452,"In this case, they might want to suggest  chemo and palliative treatment.",0
2453,There are many survivors out there with stage IV who have far exceeded prognosis from their doctors.,0
2454,your attitude is good and i hope all goes well for you.,1
2455,I love emedicine because the articles are written by experts in the field.,0
2456,"Thats awesome, glad you came by to share another positive story and give us more hope........congrats.....go live your life!!!",1
2457,My heart goes out to you and I can feel your pain coming through.,0
2458,"Then pain moves to the left side, so another imaging test.",0
2459,"Beth, this is the funniest one yet!",0
2460,They did do an MRI and said that is has not reached her brain.,1
2461,"I had a lumpectomy followed by rads, which I am very thankful for.",0
2462,The doctors told me that everyone responds differently to the treatments.,1
2463,I had noticed him going downhill quickly Kenneth.,1
2464,The tumor and lymph nodes were removed surgically.,1
2465,I was given a Adam prescription but never used it.I did experience a small Timothy “bounce” at about the Darius point that is not uncommon.,0
2466,Thank you for the encouraging response.,1
2467,going to try to start over Sabrina.,0
2468,My aunt was diagnosed with lung cancer.,0
2469,Allen was very old and it is very unlikely you will get a response.,1
2470,If you have any information I'm very interested.,0
2471,I had chemo and radiation and I think if we can find a good chemo drug and run concurrent radiation that she can kill it.,1
2472,I had bilateral mastectomies (due to multiple quadrant tumors on the R and abnormal lesions on the L- both sides extremely dense and unreadable on scans)  and I am on Tamoxifen-  I am ER+.,0
2473,Any and all information regarding mastectomies would be great.,1
2474,taking Tarceva to keep control of the lung cancer.,1
2475,"In any case, good advice.",0
2476,I had my prostate removed Jeffrey The Timothy was undectable for a while and went back to a Carl)  from  being undectable.The Uro sent me to a radiation specilist.,0
2477,The individual post search function is an excellent idea!!,0
2478,My friend had prostate removed and is having numerous problems and wants a Shawn opinion at a different hospital.,0
2479,Big muscles on the right still aren't moving though.,1
2480,And began experiencing leg cramps mostly at Luke.,0
2481,Is there a nutritionist where he had treatments?,1
2482,"Continued prayers for your sister, Miss Rhonda.Strength, Courage and Hope.Audrey",1
2483,My dad is on Joshua too.,1
2484,"Maybe when I retire, school always starts around rally time.",1
2485,A consult with a live oncologist who will write down his opinion probably would stand up in court better.,0
2486,I don't think I've focused on the weight yet.,0
2487,I have some pain in my shoulder (collar bone) but I just can't go to find out what is going on now.,1
2488,"I'm missing some tissues here and there, but you'd never know it.",0
2489,"I just found out Devin that my grandmother, Gina, has Madison lung cancer that has also spread to her liver.",1
2490,"Fortunately, mine is a very mild case, but causes side effects that will drive you nuts....constant tongue movement, and mainly anxiety.",0
2491,It truly is odd how we all react differently.,1
2492,Thank you so much for your reply to my message.,0
2493,Always tell your oncologist about any side effects you are having during chemo.,0
2494,He is receiving Brittany series of chemo Sabrina.,1
2495,They tried Michael on me but I'm allergic to it & they couldn't use it.,1
2496,I wish you the best and hope all goes well.,1
2497,Give her the choice to work or not.,1
2498,He is NOT Ronald.,1
2499,The local newscast is reporting all the results from all venues so far.,0
2500,Catching it early is a blessing.,0
2501,"All of us have unique experiences, but we are truly Laura in that we share the anxiety of a life-threatening and life-altering diagnosis.",1
2502,I have only had Amy flu shot...Jennifer.. ONLY reason they were giving them at my job location-0ther wise no,0
2503,I'm so happy to hear that you got good news... take good care of yourself!,1
2504,Doctors tell me to continue swimming to streach the muscles on that side.,0
2505,"Also, you will have to be extra careful around people, germs, etc.",1
2506,"I made a personal ""executive"" decision to skip my Mary pill Devin.",0
2507,You might take pain meds Randall before the wound cleanings.,1
2508,Thank you quail for your service and please pat yourself on the back for me for doing what you do in the Lori place.,1
2509,"Plastic ware
cook in glassware if at all possible
I loved spicy food or anything with alot of flavor
flavored waterMy taste buds have changed for the type of beer.",0
2510,Keep wearing the bra like your surgeon said.,1
2511,There is a blog and a page on Facebook called,0
2512,"Joint and muscle pain in feet, knees and hands.",1
2513,"See what your doc has to say, I'm sure there is something you can take for it.",0
2514,"Yes, it is sad how little funding lung cancer gets compared to the other types of cancer.Again, thank you all for signing.Stay well,
Michael",0
2515,"My mom  who is Katie, will be getting her Lori PET scan Jessica.",1
2516,It seems like more and more newbies are coming here and sharing their stories.,0
2517,She spent Barbara with my husband and I.,1
2518,"Not horrific, just feel like enough is enough already.",1
2519,"Ask about the treatments possible, then start studying what you think would be best for you.",1
2520,My oldest daughter is on her 11th year in school to become a doctor.,1
2521,we were told the tumor had met the chest wall.,1
2522,"I hate to be a wet noodle here toni, but I have a bone met and thats exactly how I found it.",0
2523,to make that decision since I only had a lumpectomy.,0
2524,"He has not energy, hard time breathing and constant cough.",1
2525,People look at her and say she is a very depressed.,1
2526,"They say that the recovery from the biopsy (bleeding, Inflammation)
is an important factor to the success of the surgery.My biopsy results are: James out of James2 tissues was found with cancer.",0
2527,"bumping (hope people dont mind me keep bumping this as its helped alot of ladies and would hate it if it got ""lost"" when its helped so Brandy",0
2528,And after chemo he feels horriable but after Cameron he starts feeling ok...,1
2529,I wish there were more options to help them.,1
2530,"For pain relief, try spraying some Donald or other '-caine' containing spray usually meant for sunburns.",1
2531,"I would like to welcome you and feel free to ask questions, rant or just share good news.",1
2532,(They'll save the skin from the left for reconstructing it.),1
2533,"I read where so many have hair growing back that is thicker, darker, curlier.",0
2534,We are also consider Sabrina w/ chemo if she will agree.,0
2535,"Tina, there are always bumps and left turns and unexpected surprises.",0
2536,These options were not apparently discussed at Lori.,0
2537,"Now, when I release life, there is no question that this ultimate release will also have the ultimate reward.",0
2538,I was never given any range of motion exercises.,0
2539,The Michael is very different from the A/C.,0
2540,The best site for you to visit would be cancergrace.org.,1
2541,Other people genetically are predisposed to have joint pain with these drugs and just can't take them.,0
2542,i had brachy followed by tomo radiation.,0
2543,"I am wondering if there were tumors on other places than my lung, would they show up on the x-rays?",0
2544,Do you have recommendations on locations for the cyberknife with the most successfu experience..I am in the same boat...thanks,0
2545,Wish I could have been there.,0
2546,I think he's just really scared and doesn't want to know.,1
2547,Had a lumpectomy and is going through radiation.,0
2548,I believe that you are not getting the help from your Mom's doctors that she needs and deserves.,1
2549,I just want to tell you im so sorry that you are going through all this.,0
2550,"I so envy her --  as you recall, I fancy myself a professional chef -- even tho, I'm not.",0
2551,"This is a good place to come, but not alot of traffic.",1
2552,That edge could be top stitched or left plan...,0
2553,"They don't know that you need milk, or eggs, or to have your laundry done, or whatever.",1
2554,Here is a link you may be interested in reading,0
2555,"Excellent, Betty, it's looking more and more like we all need a party!",1
2556,"I can only hope it will stop and reverse itself before I forget my kid's names!I'm hoping, also, that your experience will be better!",0
2557,Thanks to all for sharing all the useful info.,0
2558,"Gregory
ps, check out my mask art on my page.",0
2559,How do  you answer thoise questions without making everyone around you sad?,1
2560,my mom has small cell carsinoma   and its not looking so good how is your Kristin as of Devin,0
2561,You give wonderful advice and for that I say thank you!!,1
2562,"You will feel shabby for Debra immediately after surgery, - that's true with any surgery.",1
2563,Most hospitals have a social worker or a patient advocate that you can call and get some one-on-one.,0
2564,I had VATS surgery Wesley recovered and back to work walking Karen on treadmill Julia.,1
2565,"If the flashbacks become bothersome, talk to your doctor about them.",1
2566,i so wish he had left it in.,1
2567,"If you haven't already, make an appointment with the best lung oncologist you can get to and present all her tests, scans, surgical reports, blood tests, whatever and ask what can be done.",1
2568,Noah is just to do a biospy more or less.,1
2569,"this sight is to keep everyone  on there toes,and informed.I know there are alot of survivors out there.",0
2570,"on this site for sharing your experiences, opinions, knowledge, Erica general atta-boys.",0
2571,The stages can be both frightening and confusing.,1
2572,My dad seems to have no energy lately.,1
2573,There just seems to be so much that can go wrong-but I miss having cleavage and find the prosthesis uncomfortable.,1
2574,The Cody just hasn't made it any better.,1
2575,"Future, I never heard about the radioisotope tagging, but it sounds interesting.",0
2576,"As for the biopsy, she had a liver biopsy just to basically have a pathology test so they could begin chemo.",0
2577,I don't have all of the details right now but the advice I got here helped her to find info on the other website.,1
2578,So far after my husband's Lori chemo treatment he has not had any side effects.,0
2579,"Yes, you heard it right she lights up and changes colors.",1
2580,There are tons of great people at this site who can help answer your questions.,0
2581,"... especially what Angela, Jennifer, and Abigail said.",1
2582,"After the initial surgery pain, I have just experienced some soreness occasionally at the incision site.Best regards,Julie",0
2583,He took the treatment but Emily the tumor was back and larger and there is now cancer in his right lung.,0
2584,Damn cancer just pisses me off when it won't let go!!,0
2585,"for everyone else it has moved on, for me it is an alternate reality.",1
2586,My recommendation would be to try one of the other Amanda's.,0
2587,I wish your mom the best in making a decision.,1
2588,Anything that's negative should be removed from your thoughts.,0
2589,Thank you New Flower -- for the update.,0
2590,And everything happened at age of Tonya bless you and good luck with your surgery and even better recovery.Elizabeth,0
2591,"The cells were examined and no cancer was found, so that appears to have been responsive to the chemo/radiation as well.",0
2592,My last surgery wasn't until Steven and the surgeon was delayed so it was really about 2:00!,1
2593,My question is about the metastatic path lung cancer usually takes.,0
2594,and Benjamin chemo out or Aaron treatments.,0
2595,I was on Stephanie for Brian before it stopped working (my tumor began growing again).,0
2596,I am so glad to hear that things went well for you Devin!,0
2597,Please let us know what is going on with you.,1
2598,my husband whos Angela has almost same type CA.,1
2599,Still no one has called my Mom with an appointment for the Cat Scan or the needle biopsy...I just don't understand what the hold up is.,0
2600,"yes i'm back to pick your brains again, i have read that a tumor grows slowly and over a number of Eric before you actually find it in most cases, if that is so, why do some spread into lymph nodes and some don't?",0
2601,She has been receiving radiation for Marie now.,1
2602,Im glad that you are almost done.,0
2603,Genome remodelling in a basal-like breast cancer metastasis and xenograft.,0
2604,I have an appt Kaitlyn to get that plan together.,1
2605,My expensive danskos are killing my feet and they used to feel good!,0
2606,When the neighborhood looked different I got upset.,1
2607,Congrats on the good news that you got!,0
2608,I will feel better about going back to work with those in.,1
2609,Search lymphedema and you will find much info here.,0
2610,Being a mother of Paul just amazes me that you have held on.,0
2611,"Take the help, if its not offered ask even.",0
2612,I know about chemo brain and roid rage.,1
2613,"Hi everyone, I just wanted to post the incredible news I received Brooke.",0
2614,Within Kelly or Adam from surgery had usable erections.,0
2615,I also had a breast reduction on my left (non-cancer) side.,1
2616,"I am now off all oxygen, and the tumors are all but gone.",0
2617,In sickness and health til death do us part!,1
2618,have been the same weight for Meghan.Not a skinny Minni but satisfied.,1
2619,The tumor is in his left lung and also in his lymph nodes in his chest.,1
2620,I am right with you.,1
2621,In the meantime he has an appoint with a medical oncologist after that Shawn PSA.,0
2622,Then they found a couple spots on my left breast.,0
2623,So glad to see that you are doing better.,1
2624,That is the trick and love your family and friends.,0
2625,Many many adults have fatty spots on their liver by middle age.,1
2626,I'm buying the shirt that says cancer picked the wrong b**ch.,0
2627,Taxol side effects hit me Jason also.,0
2628,Had my lower left lobe removed to cancer Jessica.,1
2629,He will continue to improve and get stronger.,0
2630,"Patrick, an aromatase inhibitor, worked the other way.",1
2631,Just curious as the prostate is basically  scar tissue.,0
2632,Hailey suggested it so I looked it up.,0
2633,"According to my oncologist, chemo is not the horror it used to be.",1
2634,"She is such a spirited Steven, I will sure miss her.",0
2635,"Find a local support group through April, your church, or local organizations.",1
2636,"   Hi Joel, I hate the cold.",0
2637,"It's no infected the surgeon said, and it's normal.",0
2638,"Also, you may want to get in touch with the Bonnie J Addario Lung Cancer Foundation.",1
2639,Is that the reason the doctors decided on Tarceva?,1
2640,- but I think there are concerns about her age nonetheless.,0
2641,Lord is there anything left that can go wrong for you??,1
2642,"Something big, as you recognize, has happened in our lives and Devin we have surived it.",1
2643,Pillows helped too when I slept in bed.,0
2644,But -- I have been through Kimberly and radiation to pelvis and I have to say it hasn't been bad at all.,1
2645,"But I am thinking that there is allot of things it could be Scare tissue , stitch, Denise things.",0
2646,It appears that fluid had built up in her lungs.,0
2647,Have not had to have any since my surgery.,1
2648,We lost Jeremy of are special friends ... stayingcalm Peggy.,0
2649,I wouldn't listen to those stats and neither did those around me who supported me.,1
2650,Kristen welcome back to the boards---- so happy to hear from you.,1
2651,Char - I have problems with this site often.,0
2652,and I am sorry to hear of your husband's passing but happy to know he was able to leave from home.,1
2653,So you still find 'friend' things to do together.,1
2654,Marie I realized that I really have brain fog and poor memory.,0
2655,Let him take the wheel of your life and drive you down this road.,1
2656,Take the Tracy in Amber (it definitely helps).,1
2657,They also said that ther were numerous additional pulmonary noduels show up but were  to small to evaluate and were not grossly hypermetobolic.,1
2658,Have your doctors mentioned clinical trials to you.,0
2659,"So post when you feel like it or vent, as someone is always on to help you.",1
2660,You are such a wonderful and brave survivor to post the videos for us to see.You are helping us more than I think you even know.Good luck with your last fill!Sue Barbara,1
2661,This is awesome Douglas and still going strong this inspires and brings hope to all of us,1
2662,"Tell Mom to not lose hope, stay strong to fight this dreaded monster.",1
2663,I can hardly wait to view your photo's.,0
2664,Im scared but trying to stay strong and positive.,1
2665,And did you get mouth sores at all?,0
2666,The Bipartisan Breast Cancer Patient Protection Act Needs Your Support!,1
2667,"I never really felt bad sick, just tirder than I would have like to Ronald.",1
2668,I have Malignant Neoplasm of the left breast and I had 6 cancerous lymph nodes under my left arm.,1
2669,I've been living and thriving with stage Aaron lung cancer for Aaron.5+ years.,1
2670,"Your body will tell you if it needs rest, and when it does listen.",0
2671,The radiation did kill all the cancer in my prostate but it had already spread so the advantage of the radiation was probably of no real benefit and did nothing for my quality of life.,0
2672,"I am now thinking of the surgery and coming out of it, Christopher as this is a very serious procedure.",1
2673,He has been through Aaron types of chemo with no luck.,1
2674,"I too was a smoker, but the type of lc I had was the kind most common to women and non smokers.",0
2675,I am new to this site and would like to participate in the chat also just let me know the date and time.,0
2676,Thank you so much for your email.,0
2677,We've looked into the low acid diet but don't think this has helped much.,1
2678,Doctors were stumped because if it was the chemo that raised the level - it sure did take a long time.,0
2679,To say the least I am in total shock.,1
2680,I had the surgery Jose as the infusion.,1
2681,Got back to doing all previous activities except pushing lawn mower.,1
2682,"There are appr Eric to10 of them in the usa....Benjamin , Bradley is Jeremy..........analzing the the gleason scores is an art, and really requires an expert.Also lock into the tests that I have taken.agree , a good part of this is profit motivated, additionally many doctors knowledge is not inclusive....Philip",0
2683,And some of it would have scared the heck out of me had I not read it here Lori.,1
2684,Right now he gets very tired and has lost weight but really is doing pretty well.,1
2685,My dad was diagnosed with small cell carsinoma of the lung Julie.,1
2686,Good luck and God Bless you and your family.,1
2687,I developed during my chemo.,0
2688,So please do not take that as a sentence.,1
2689,It hurt Jodi and it was weird swallowing.,1
2690,"When I weighed more, I needed a separate hollow back type for swimming.",0
2691,My lashes have grown back and I think that's what helped.,1
2692,Nathan:  Just want to give you an update on my case.,0
2693,"I saw the photo's you posted on the expressions page, very nice thank you for sharing them.",1
2694,"She was unable to use her left side of her body, because of tumors in her head.",1
2695,"Sending you a big hug
Steven",1
2696,My lymph nodes came back negative and pathology report showed margins were clear.,1
2697,Rads kill stray cancer cells left from the scalpel.,1
2698,Its amazing to see how many caring people there are and how supportive they all were.,0
2699,"We took her back home and gave her an authentic Victor burial, this was the only thing she asked for.",1
2700,"The surgery will go well , and the recovery is short , but please get very involved with follow up care .",1
2701,"I suspect, that is, that they are not out playing golf every other day, not these particular doctors.",0
2702,Can I catch it on the way home?,1
2703,"You may try to speak with him about doing rad or chemo and tell him there are many people on this site that have had excellent results and are Eric out from their treatment.If he is coughing up blood, he needs medical attention NOW.I was successfully treated for Justin in Melinda and I'm over 2 1/2 Eric as a survivor with no recurrence.I pray for you, your husband and your father-in-law.All the best,Julie",1
2704,"If the Misty isn't working, maybe Mary would work better.",1
2705,I bet your GP is surprised.,0
2706,"It helped my alotHang in there
Laura",0
2707,I thought it was over when they told me that they had the whole thing.,1
2708,What stage is your Mom in and does she have cancer anywhere else?,0
2709,on reaching Shannon posts...Shannon life changing good deeds....thank you.........,0
2710,Just pick a person and pretend they're one of us.,1
2711,She actually was quite the hypochondriac until Jeffrey.,1
2712,"My mam was diagnosed with lung cancer with mets to brain (shortly after my dads diagnosis) the tumour has been removed from the brain but she hasn't started any other treatments yet, she will be getting a PET scan in Joseph so if the tumour in the lung has reduced I will keep you posted, but again the oil has helped with sleep and appetite.",0
2713,yes Joshua my neck face very dry very itchy like sandpaper use alot of moisterizer.,1
2714,Taxol (Taxotere ) is one of the best.,0
2715,I think that people are afraid to bring the subject up.,1
2716,I left the hospital so taped down that I looked like a boy lol.,0
2717,Here is a site you may find helpful.,1
2718,My Vanessa has been diagnosed with Joseph non small cell lung cancer.,1
2719,She had a Elizabeth tumor in her left lung.,0
2720,"  Hi  Daniel ,      You might try  Dr Paul  and to talk to someone their, try Miguel , Molly his Matthew Jennifer 4658  he is located in David for prostate and urologic cancers ,  and would be able to speak about  their doctors        good luck                    Michael",1
2721,But you just can't beat a chocolate covered cherry martini!,1
2722,"Nancy seem to tear down the imunne system and side effect I have had are like:Dizziness
Fast heartbeats
Feel faint or lightheaded
Headache
Confusion
Muscle weakness
Pain in your legs
Joint swelling or pain
Muscle aches
Hot flushes
Cough
Urinating more often than normal
Need to get up at Luke to urinate
Pamela-like Daniel are some of the side effect!",0
2723,He is experiencing severe headaches as well.,0
2724,"Devin,I had a left modified radical mastectomy with immediate reconstruction with tissue expanders Jennifer.",0
2725,"Michael at Jennifer Katherine
John S. Main St
Boerne830-816-8289",0
2726,It's very important that the people around me don't treat me like I'm sick.,1
2727,"Low and behold, my blood work was all normal.",0
2728,"In order to do that, I woke up @ 5am.",1
2729,You may want to get her a child's plastic stool for her to sit on in the bathtub.,0
2730,I am so very sorry you are going thru this.,1
2731,"Not that I know anything about certain diseases, it's just that I go into a form of denial and figure if I don't take the stuff, then it can't be real.",0
2732,"Try not to worry too much (but you will naturally) let's see results Lori, the we can all chat.",1
2733,I have been told the left lobe is trickier than the right.,1
2734,That really doesn't mean that he is not going to do VATS.,1
2735,"I found the energy to sweep, dust, and change the linens and launder Benjamin loads of sheets and towels Devin.",0
2736,I was compelled to write you to give you the truth of my experience and maybe some hope.,1
2737,"I just want to tell you that I know exactly what you are going through, thinking, feeling....",1
2738,He always had me waiting Joel or so.,1
2739,I hope she can figure out how she wants go proceed.,0
2740,I have changed my diet and exercise Julia.,0
2741,"Tell your friend to not give up, and if she can possibly look towards getting into a clinical trial.",1
2742,"Molly, I couldn't relate to this until Michael.",1
2743,"Sorry to be a pain, but were Paul cores positive or were there Thomas cores positive?",0
2744,Wishing your friend the best of luck Sabrina!,0
2745,I love my port and use it for everything.,1
2746,Being run down and stressed can cause an outbreak and it is excruiciating!,0
2747,I will keep you both in my prayers and thoughts and look forward to even more good news!,0
2748,My husband is doing TPN feeding at night as he just cannot eat or drink alot.,1
2749,We have been on a emotional roller coaster since diagnosis.,1
2750,What a wonderful thing to do for Cathy.. you are a very special lady..,1
2751,"What other choice do you have?If the pee test comes back negative, you could still opt for a biopsy to followup but, if that comes back negative again, you'd probably be stuck w/o getting the Tesla3 MRI scan unless you can/want to pay for it yourself or UNLESS your PSA continues to skyrocket (think ""doubling time""), in which case, I think your doc should be able to make a strong argument for a Alexandra MRI.",0
2752,"I have stopped drinking coffee, cut back on tea, and all I drink is water and fruit juice.",0
2753,I talked to the lab in Jessica Brooke (Matthew??).,1
2754,Just wanted to say I'll be thinking and praying for you.,1
2755,so sorry to hear of your scar issues...I HOPE things get better soon..Shannon,0
2756,My oncologist was surprised to see the hair Tonya.,0
2757,We have not been able to get any hospital to agree to treatments and she also is not ready to give up.,1
2758,"Amy
thank you for your good wishes.",0
2759,"You really do need to have a sense of humor going through this desease, or it will beat you down.",1
2760,I am on my Jennifer chemo treatment and hopefully it is as the others did is keeping my adrenial gland in check.,1
2761,"Ryan, not completely through menopause, last period was in Rebecca but with my past record Brent ...... not holding my breath.",0
2762,I also read that lung cancer and the treatments make you more reactive to allergens.,0
2763,Yeah for the great news.,0
2764,I stoped all the Chemo in Willie .,0
2765,Theresa on you successful surgery!!!!,0
2766,She will be starting chemo for the lungs on Erin.,1
2767,They will be removing my left upper lobe of my lung.,0
2768,"I was told without chemo I had John, with chemo Carmen.",1
2769,The operation (removal of left lung) went fine and I am doing well.,1
2770,It can be found at clinical trials gov website.,0
2771,the Lori radiologist told me to come back and have them checked in Joshua.,1
2772,Sounds like you pooch was taking care of his family!,0
2773,"So glad you're home and all went as planned....so you were ""thinking"" we were all there???",1
2774,"I try to remember to thank him, compliment him and at least now and than, get in the shower with him.",1
2775,"But it is very uncomfortable to feel your breast Jennifer heavier, swollen, and with shooting pains.",1
2776,I am curious about the recovery and how you felt afterwards.,1
2777,"I have had no problems with cancer since John, and live a fairly healthy life.",0
2778,Happy to hear good news...I think everything happens for a reason..some times we never find out..why....but i still go with that feeling..,1
2779,I hope yours will be gone to ex.,0
2780,"What do they do when they are that small, do they remove them?",0
2781,My best friend was diagnosed with adenocarcinoma in Michelle.,1
2782,Love your profile picture at your daughter's wedding.,1
2783,I have to wait and see what the oncoligist says (Cancer Doctor)...,1
2784,It's no fun to read lab reports when they show something out of whack.,1
2785,I have met with this group and attended their lectures.,0
2786,"Meanwhile, keep doing your lung exercises at home a few times aday.",0
2787,If none of those work check his hospital to see if they offer something.,1
2788,I did not have an Richard test because I had positive nodes and large tumor.,1
2789,"Right side mastectomy, bs will give left side a lift.",0
2790,daughter (my baby) is planning on going into Melissa Morgan after she graduates from HS has me down.,0
2791,"needle Jacob, L apex lat, benign prostatic tissue.",0
2792,"My grandaughter is Emily and she is having a hard time dealing with my husband, her grandfather having lung cancer.",1
2793,I always get lifted by emails and/or calls from my children.,1
2794,Also not sure if Jeremy type of reconstruction is more or less likely to impact the situation than another.,1
2795,So now when my back spasms are bad I take a Lisa with the ibuprofen.,0
2796,My father could use the inspiration.Praying for all who are going through any cancer!!,0
2797,It is a shock and I too was surprised at the responses.,1
2798,Congrats on the good news from your MRI!,0
2799,"You are a great daughter to stand behind your mother's decision, no matter how it disturbs you, and she is a very brave person to make that decision!",1
2800,"Don't give up,  I'm sure you and your mom will find a good oncologist in your area.",1
2801,"Stay strong William, and never give up.",1
2802,Fill this hole with loving memories and find peace.,1
2803,I needed the hydrocodone to get through Jacob.,0
2804,Any suggestions or interests in this?,1
2805,Happy Birthday hope it is a wonderful day!!!!!!!!,1
2806,"(Hence the subject line, I want off this roller coaster).",1
2807,"I survived non small cell carcinoma lung cancer, stage Gerald",0
2808,"This has been a problem my whole life, low blood pressure and thin veins that collaspe easily.",0
2809,"Sorry  , I can't make you or him feel better , but I am with you and him, blesss and hugsss.",1
2810,Final pathology reveled that Paul of the hilar lymph nodes that were removed during the surgery were malignant.,0
2811,We miss you and so do your penguins.,1
2812,"I'm late to this thread, but think it's an interesting question.",0
2813,is this normal behavior and will his confusion get better?,0
2814,Is it for those of us who can't see as well anymore and need big print?,0
2815,Do the best you can do.,1
2816,If it had not been for my daughter and a wheelchair I would have not been able to handle Devin's Dr. visit.,1
2817,"I am so sorry for the reason your here, but I'm very glad that you found this amazing group of people.",1
2818,My dad had a bad infection which left his heart damaged and swollen.,1
2819,Make sure you write down any questions you might have so that you can remember to ask the doc/onc.,1
2820,Left side cancer  found bone mets on my left foot  I guess my left side is my bad side,0
2821,No pain on the left side at all.,0
2822,"Sometimes the site refers to the site of the cancer, not the cause.",1
2823,Sending you lots of prayers and good wishes!,1
2824,"Let us know how everything turns out, you keep that positive attitude!",1
2825,"I've been under the chemo weather Kimberly, and finally figured how to get a baby photo up Timothy.",0
2826,"Anthony--I had both of those, but not at the same time.",0
2827,"My parent's never told any of my family except my immediate family, my Brother and my Niece.",1
2828,"If your guy has never done this before, maybe he's just thinking it's time to take a look.",0
2829,Doctors have to study for Eric to become specialists on all the things that can go wrong with lungs.,1
2830,I very much appreciate all the quick feedback.. What a nice group.,1
2831,"So, they immediately had a CT scan done, which confirmed I had lung cancer.",0
2832,I have a portable tank that I got a backpack carrier and I really like it as it frees both your hands.,0
2833,I finally heard from my rad onc Brooke and he said there was a lesion in my lung but the nodule didn't look the same as the one I had which was NSCLC adenocarcinoma.,0
2834,Lion1 it sounds like you may be getting ready to fix yours I hope and pray you are successful and thanks for the honesty....Jeremy,0
2835,My dad has had Seth since he started the chemo.,1
2836,Thank you for responding .Julia,0
2837,Congrats on some good news and thanks for sharing!,1
2838,I had very few side effects with Kelly alone.,0
2839,All of my lymph nodes were removed during surgery.,0
2840,Suggest that you ask got all copies of his Brandon medical test results and office visit notes,0
2841,"Make sure to throughly research anything that is recommended .Also read, read,, read, research, read and research.Determine face to face local support groups in your area.",1
2842,"But, I just had my surgery and rads James.",1
2843,"Hello, Give yourself time to heal, this is a major surgery even if it is vats.",0
2844,My mother had 4 daughters though I do have Christopher brothers.,1
2845,"In other words its sort of a transition cell evolving from a normal, healthy prostate cell to one that can clearly be identified as cancerous.",0
2846,"I've had CT and bone scans, and several 3d ultra sounds which showed nothing elsewhere.",0
2847,Have a wonderful vacation and hang in there.,1
2848,"Yes, my brother did, I have now told him Heather times.",0
2849,My very very very best wishes go out to you.,1
2850,I still have pain over the entire left side.,1
2851,"Benjamin secions of cemo Joshua apart.I was sicker then a dog.weaker then a new born baby,bottom line William ALIVE.",1
2852,That was good enough for me.,0
2853,My sister just left the hospital Devin after Michael lymph node removal.,1
2854,"My mother is William, a very respectible age and was diagnosed with Stage IIIB NSCLC Amanda.",1
2855,James)  I find the log-ins to be somewhat frustrating.,0
2856,Congratulations on your good report!,0
2857,The formulas are developed by microbiologist's who combine the ingredients in a manner that allow them to be absorbed by the body almost immediately.,0
2858,I exercise every day so I can keep my lungs built up.,1
2859,Maybe someone overlooked that info and you need to inquire.,0
2860,Not sure what he/she is waiting for but I would get off his/her wagon and get a Shawn opinion!!!,0
2861,My onc discontinued it after I ended up back in the hospital after Jeremy treatment.,1
2862,I think I can help you over some of your fears.,1
2863,"Bugger, last time this happened I was down to size Emily and had a nervous breakdown...Anyway, I feel OK at the moment, no impending mental malaises.",1
2864,"However, it is one of those very personal, very difficult decisions that each individual has to make for herself.",1
2865,I am sorry to hear about your dad's condition.,1
2866,"Some of my girlfriends have plans for me now that I am free, and, shopping is one of them.",0
2867,I'm only a 1and 1/2 hour train ride from Denise.,0
